"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"7319",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7320",2013,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7321",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7322",2013,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7323",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7324",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7325",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"7326",2013,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"7327",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7328",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7329",2013,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7330",2013,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"7331",2013,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"7332",2013,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"7333",2013,"July","BL",29,"cm","Unknown","Gear is HnL",1,1
"7334",2013,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"7335",2013,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"7336",2013,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"7337",2013,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"7338",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7339",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7340",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7341",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7342",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7343",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7344",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7345",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7346",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7347",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7348",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7349",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7350",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7351",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7352",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7353",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7354",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7355",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7356",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7357",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7358",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7359",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7360",2013,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"7361",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7362",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"7363",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"7364",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"7365",2012,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"7366",2012,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"7367",2012,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"7368",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"7369",2012,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"7370",2012,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"7371",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7372",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"7373",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7374",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7375",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7376",2012,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7377",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7378",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"7379",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"7380",2012,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7381",2012,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7382",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7383",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7384",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"7385",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"7386",2012,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"7387",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"7388",2012,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"7389",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7390",2012,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"7391",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7392",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7393",2013,"August","AN",22,"cm","Unknown","Gear is HnL",0,1
"7394",2013,"August","AN",24,"cm","Unknown","Gear is HnL",0,1
"7395",2012,"September","PB",33,"cm","Unknown","Gear is HnL",0,1
"7396",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"7397",2012,"August","BL",17,"cm","Unknown","Gear is HnL",1,1
"7398",2012,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"7399",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7400",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7401",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7402",2012,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7403",2012,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"7404",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7405",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7406",2013,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"7407",2013,"July","BL",29,"cm","Unknown","Gear is HnL",1,1
"7408",2013,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"7409",2013,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7410",2013,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7411",2013,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7412",2013,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7413",2013,"September","PL",24,"cm","Unknown","Gear is HnL",1,1
"7414",2013,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7415",2013,"September","PL",23,"cm","Unknown","Gear is HnL",1,1
"7416",2013,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7417",2013,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"7418",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7419",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7420",2013,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7421",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7422",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7423",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7424",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7425",2013,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7426",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7427",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7428",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7429",2012,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"7430",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7431",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7432",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"7433",2012,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"7434",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7435",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7436",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"7437",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7438",2012,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"7439",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7440",2012,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7441",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"7442",2012,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"7443",2012,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7444",2013,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"7445",2013,"September","PL",32,"cm","Unknown","Gear is HnL",1,1
"7446",2012,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7447",2012,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7448",2012,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7449",2012,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7450",2012,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"7451",2008,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"7452",2008,"July","AN",26,"cm","Unknown","Gear is HnL",1,1
"7453",2008,"July","AN",29,"cm","Unknown","Gear is HnL",1,1
"7454",2008,"July","AN",31,"cm","Unknown","Gear is HnL",1,1
"7455",2008,"July","AN",28,"cm","Unknown","Gear is HnL",1,1
"7456",2008,"July","AN",25,"cm","Unknown","Gear is HnL",1,1
"7457",2008,"July","AN",27,"cm","Unknown","Gear is HnL",1,1
"7458",2013,"September","AN",28,"cm","Unknown","Gear is HnL",1,1
"7459",2013,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"7460",2013,"September","AN",29,"cm","Unknown","Gear is HnL",1,1
"7461",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7462",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7463",2013,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"7464",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7465",2013,"September","AN",32,"cm","Unknown","Gear is HnL",1,1
"7466",2013,"September","AN",30,"cm","Unknown","Gear is HnL",1,1
"7467",2013,"September","AN",31,"cm","Unknown","Gear is HnL",1,1
"7468",2013,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"7469",2013,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7470",2013,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7471",2013,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"7472",2013,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7473",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7474",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7475",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7476",2012,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"7477",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7478",2013,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7479",2013,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7480",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7481",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7482",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7483",2013,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7484",2013,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"7485",2013,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7486",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"7487",2013,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"7488",2013,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"7489",2012,"September","BL",33,"cm","Unknown","Gear is HnL",0,1
"7490",2012,"September","BL",32,"cm","Unknown","Gear is HnL",0,1
"7491",2013,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"7492",2013,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"7493",2013,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"7494",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7495",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"7496",2012,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"7497",2012,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"7498",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7499",2012,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"7500",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7501",2012,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"7502",2012,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"7503",2012,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"7504",2012,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"7505",2012,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"7506",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7507",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7508",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7509",2012,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"7510",2012,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"7511",2012,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"7512",2012,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"7513",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7514",2012,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"7515",2012,"September","PB",19,"cm","Unknown","Gear is HnL",0,1
"7516",2012,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"7517",2012,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"7518",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7519",2012,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"7520",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"7521",2013,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"7522",2013,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"7523",2013,"August","AN",24,"cm","Unknown","Gear is HnL",1,1
"7524",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7525",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7526",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7527",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"7528",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7529",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7530",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7531",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7532",2013,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"7533",2013,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"7534",2013,"September","BL",20,"cm","Unknown","Gear is HnL",1,1
"7535",2012,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7536",2012,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7537",2012,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7538",2012,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"7539",2012,"August","PB",19,"cm","Unknown","Gear is HnL",0,1
"7540",2012,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7541",2012,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"7542",2012,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7543",2012,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"7544",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7545",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7546",2012,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"7547",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7548",2012,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"7549",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7550",2012,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"7551",2012,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"7552",2012,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"7553",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7554",2010,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"7555",2010,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"7556",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"7557",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"7558",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7559",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"7560",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7561",2010,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"7562",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7563",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7564",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7565",2010,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"7566",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7567",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"7568",2010,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"7569",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"7570",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7571",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7572",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7573",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"7574",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"7575",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"7576",2010,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"7577",2010,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"7578",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7579",2007,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"7580",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"7581",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7582",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7583",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7584",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7585",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7586",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7587",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7588",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7589",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7590",2007,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"7591",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7592",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7593",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7594",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7595",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7596",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7597",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7598",2007,"September","PL",32,"cm","Unknown","Gear is HnL",1,1
"7599",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7600",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7601",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7602",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7603",2007,"September","PL",32,"cm","Unknown","Gear is HnL",1,1
"7604",2007,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"7605",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7606",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7607",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7608",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7609",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7610",2007,"September","PL",24,"cm","Unknown","Gear is HnL",1,1
"7611",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7612",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7613",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7614",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"7615",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7616",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7617",2007,"September","PL",24,"cm","Unknown","Gear is HnL",1,1
"7618",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"7619",2007,"September","PL",27,"cm","Unknown","Gear is HnL",1,1
"7620",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7621",2007,"September","PL",30,"cm","Unknown","Gear is HnL",1,1
"7622",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7623",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"7624",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7625",2007,"September","PL",31,"cm","Unknown","Gear is HnL",1,1
"7626",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"7627",2009,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"7628",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"7629",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7630",2009,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"7631",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7632",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"7633",2009,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"7634",2009,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7635",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7636",2009,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7637",2009,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"7638",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"7639",2009,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"7640",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"7641",2009,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"7642",2009,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"7643",2009,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
